20011026   3293980   29.6667   103.2330     15.000  2.9    0.00    0.00   0.00       7631 0
20011028  10142040   31.7500   101.3170      9.000  2.7    0.00    0.00   0.00       7735 0
20011028  21482320   29.6667   103.2330     14.000  3.1    0.00    0.00   0.00       7761 0
20011031   2592040   31.4667   104.0330      9.000  1.9    0.00    0.00   0.00       7835 0
20011201  16065790   29.2833   102.9330      9.000  1.8    0.00    0.00   0.00       7878 0
20011202     94720   30.3500   102.3670     15.000  1.6    0.00    0.00   0.00       7886 0
20011202  15001600   29.7000   102.0670      9.000  2.3    0.00    0.00   0.00       7901 0
20011205    491800   29.6833   102.0170      0.000  1.8    0.00    0.00   0.00       8016 0
20011205   8272860   31.2667   103.4330     15.000  1.3    0.00    0.00   0.00       8029 0
20011206   3043710   29.1500   104.8170     14.000  3.8    0.00    0.00   0.00       8059 0
20011208   9001540   29.3500   104.0670      0.000  3.3    0.00    0.00   0.00       8135 0
20011208  22101360   30.1833   102.0670     10.000  2.1    0.00    0.00   0.00       8159 0
20011210   2310640   29.5167   102.0330      1.000  2.7    0.00    0.00   0.00       8188 0
20011210   7503620   30.1333   102.0330      5.000  1.9    0.00    0.00   0.00       8196 0
20011212   7102800   28.2167   103.8830      0.000  3.3    0.00    0.00   0.00       8280 0
20011213  11533910   32.1667   101.6670      0.000  3.4    0.00    0.00   0.00       8335 0
20011213  20270920   32.0667   101.6670      0.000  2.4    0.00    0.00   0.00       8354 0
20011214  23494920   30.0333   103.1330      0.000  2.0    0.00    0.00   0.00       8419 0
20011216   2254570   32.1000   101.6330      0.000  3.2    0.00    0.00   0.00       8477 0
20011216   2481910   31.8000   102.0170      0.000  2.3    0.00    0.00   0.00       8481 0
20011216   8353710   31.7333   101.9330      5.000  2.4    0.00    0.00   0.00       8493 0
20011218  19470040   30.6333   102.8170      5.000  2.0    0.00    0.00   0.00       8571 0
20011220   4422740   31.2500   103.2170      1.000  1.8    0.00    0.00   0.00       8607 0
20011221   4523090   31.5333   102.3830      5.000  1.9    0.00    0.00   0.00       8631 0
20011221  12003780   30.6333   102.9000      9.000  1.8    0.00    0.00   0.00       8638 0
20011222  11320540   31.6833   103.1830      7.000  1.4    0.00    0.00   0.00       8676 0
20011223   6415430   29.1333   104.6000      2.000  4.1    0.00    0.00   0.00       8711 0
20011223  17011150   29.8167   102.3170      5.000  1.7    0.00    0.00   0.00       8731 0
20011224   1331840   29.3833   102.2170      5.000  2.2    0.00    0.00   0.00       8746 0
20011225   5152080   31.1667   103.3500      5.000  2.5    0.00    0.00   0.00       8783 0
20011225   7484120   29.5167   101.0500      0.000  2.5    0.00    0.00   0.00       8788 0
20011227   4473760   30.2000   103.4330      5.000  2.0    0.00    0.00   0.00       8849 0
20011227  17195280   30.4833   103.0330     12.000  3.3    0.00    0.00   0.00       8861 0
20011227  18013930   30.4500   103.0670     14.000  3.0    0.00    0.00   0.00       8863 0
20011228  11232560   29.4667   101.1000      0.000  2.8    0.00    0.00   0.00       8880 0
